Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
160536;30493;1016;63;96;86;13;Савёловский;LINESTRING (37.56717 55.804715, 37.566427 55.804456);POINT (37.5668 55.8046);myData.biz;55.804715;37.56717;55.804456;37.566427
160537;321280;10709;665;1017;910;139;Савёловский;LINESTRING (37.566427 55.804456, 37.565715 55.804179);POINT (37.5661 55.8043);myData.biz;55.804456;37.566427;55.804179;37.565715
160539;206011;6867;426;652;583;89;Савёловский;LINESTRING (37.565904 55.80443, 37.565573 55.804307);POINT (37.5657 55.8044);myData.biz;55.80443;37.565904;55.804307;37.565573
160540;1307;43;2;4;3;0;Савёловский;LINESTRING (37.580178 55.793706, 37.580961 55.793767);POINT (37.5806 55.7937);myData.biz;55.793706;37.580178;55.793767;37.580961
160541;2001;66;4;6;5;0;Савёловский;LINESTRING (37.580178 55.793706, 37.579495 55.793652);POINT (37.5798 55.7937);myData.biz;55.793706;37.580178;55.793652;37.579495
160543;246722;8224;511;781;699;106;Савёловский;LINESTRING (37.580202 55.807535, 37.580432 55.807631);POINT (37.5803 55.8076);myData.biz;55.807535;37.580202;55.807631;37.580432
160544;246722;8224;511;781;699;106;Савёловский;LINESTRING (37.580432 55.807631, 37.58051 55.807646);POINT (37.5805 55.8076);myData.biz;55.807631;37.580432;55.807646;37.58051
160545;246722;8224;511;781;699;106;Савёловский;LINESTRING (37.58051 55.807646, 37.580559 55.807655);POINT (37.5805 55.8077);myData.biz;55.807646;37.58051;55.807655;37.580559
160546;1077357;35911;2231;3411;3052;466;Савёловский;LINESTRING (37.580559 55.807655, 37.58053 55.807702);POINT (37.5805 55.8077);myData.biz;55.807655;37.580559;55.807702;37.58053
160547;260304;8676;539;824;737;112;Савёловский;LINESTRING (37.58053 55.807702, 37.580461 55.80782);POINT (37.5805 55.8078);myData.biz;55.807702;37.58053;55.80782;37.580461
160548;260172;8672;538;823;737;112;Савёловский;LINESTRING (37.580461 55.80782, 37.58053 55.808);POINT (37.5805 55.8079);myData.biz;55.80782;37.580461;55.808;37.58053
160549;17815;593;36;56;50;7;Савёловский;LINESTRING (37.58053 55.808, 37.580226 55.807948);POINT (37.5804 55.808);myData.biz;55.808;37.58053;55.807948;37.580226
160550;94730;3157;196;299;268;41;Савёловский;LINESTRING (37.580074 55.807912, 37.579877 55.807874);POINT (37.58 55.8079);myData.biz;55.807912;37.580074;55.807874;37.579877
160551;74667;2488;154;236;211;32;Савёловский;LINESTRING (37.579877 55.807874, 37.579843 55.807939);POINT (37.5799 55.8079);myData.biz;55.807874;37.579877;55.807939;37.579843
160552;74667;2488;154;236;211;32;Савёловский;LINESTRING (37.579843 55.807939, 37.5798 55.808022);POINT (37.5798 55.808);myData.biz;55.807939;37.579843;55.808022;37.5798
160555;82294;2743;170;260;233;35;Савёловский;LINESTRING (37.565351 55.803813, 37.564606 55.803546);POINT (37.565 55.8037);myData.biz;55.803813;37.565351;55.803546;37.564606
160556;122084;4069;252;386;345;52;Савёловский;LINESTRING (37.564606 55.803546, 37.564817 55.803346);POINT (37.5647 55.8034);myData.biz;55.803546;37.564606;55.803346;37.564817
160557;103239;3441;213;326;292;44;Савёловский;LINESTRING (37.564817 55.803346, 37.564708 55.803314);POINT (37.5648 55.8033);myData.biz;55.803346;37.564817;55.803314;37.564708
160558;96907;3230;200;306;274;41;Савёловский;LINESTRING (37.564708 55.803314, 37.564869 55.803147);POINT (37.5648 55.8032);myData.biz;55.803314;37.564708;55.803147;37.564869
160591;54059;1801;111;171;153;23;Савёловский;LINESTRING (37.583347 55.79951, 37.583313 55.799955);POINT (37.5833 55.7997);myData.biz;55.79951;37.583347;55.799955;37.583313
160592;125242;4174;259;396;354;54;Савёловский;LINESTRING (37.583313 55.799955, 37.58338 55.799957);POINT (37.5833 55.8);myData.biz;55.799955;37.583313;55.799957;37.58338
160593;135416;4513;280;428;383;58;Савёловский;LINESTRING (37.583152 55.801304, 37.583145 55.801356);POINT (37.5831 55.8013);myData.biz;55.801304;37.583152;55.801356;37.583145
160594;285509;9516;591;904;808;123;Савёловский;LINESTRING (37.583145 55.801356, 37.582967 55.802351);POINT (37.5831 55.8019);myData.biz;55.801356;37.583145;55.802351;37.582967
160595;376516;12550;779;1192;1066;163;Савёловский;LINESTRING (37.582967 55.802351, 37.582569 55.803707);POINT (37.5828 55.803);myData.biz;55.802351;37.582967;55.803707;37.582569
160596;317729;10590;658;1006;900;137;Савёловский;LINESTRING (37.582569 55.803707, 37.582436 55.804194);POINT (37.5825 55.804);myData.biz;55.803707;37.582569;55.804194;37.582436
160597;272027;9067;563;861;770;117;Савёловский;LINESTRING (37.582436 55.804194, 37.582327 55.804582);POINT (37.5824 55.8044);myData.biz;55.804194;37.582436;55.804582;37.582327
160598;360168;12005;746;1140;1020;156;Савёловский;LINESTRING (37.582327 55.804582, 37.582314 55.804628);POINT (37.5823 55.8046);myData.biz;55.804582;37.582327;55.804628;37.582314
160599;322290;10743;667;1020;913;139;Савёловский;LINESTRING (37.582314 55.804628, 37.582047 55.805536);POINT (37.5822 55.8051);myData.biz;55.804628;37.582314;55.805536;37.582047
160600;322290;10743;667;1020;913;139;Савёловский;LINESTRING (37.582047 55.805536, 37.581853 55.805526);POINT (37.582 55.8055);myData.biz;55.805536;37.582047;55.805526;37.581853
160601;492992;16433;1021;1561;1396;213;Савёловский;LINESTRING (37.581853 55.805526, 37.581849 55.805536);POINT (37.5819 55.8055);myData.biz;55.805526;37.581853;55.805536;37.581849
160602;492992;16433;1021;1561;1396;213;Савёловский;LINESTRING (37.581849 55.805536, 37.58183 55.805574);POINT (37.5818 55.8056);myData.biz;55.805536;37.581849;55.805574;37.58183
160603;445726;14857;923;1411;1262;193;Савёловский;LINESTRING (37.58183 55.805574, 37.581817 55.805601);POINT (37.5818 55.8056);myData.biz;55.805574;37.58183;55.805601;37.581817
160604;445726;14857;923;1411;1262;193;Савёловский;LINESTRING (37.581817 55.805601, 37.581803 55.805632);POINT (37.5818 55.8056);myData.biz;55.805601;37.581817;55.805632;37.581803
160605;495387;16512;1026;1568;1403;214;Савёловский;LINESTRING (37.581803 55.805632, 37.581833 55.805638);POINT (37.5818 55.8056);myData.biz;55.805632;37.581803;55.805638;37.581833
160606;495387;16512;1026;1568;1403;214;Савёловский;LINESTRING (37.581833 55.805638, 37.582131 55.805693);POINT (37.582 55.8057);myData.biz;55.805638;37.581833;55.805693;37.582131
160607;495387;16512;1026;1568;1403;214;Савёловский;LINESTRING (37.582131 55.805693, 37.582347 55.805738);POINT (37.5822 55.8057);myData.biz;55.805693;37.582131;55.805738;37.582347
160623;44544;1484;92;140;126;19;Савёловский;LINESTRING (37.575726 55.800867, 37.575684 55.800954);POINT (37.5757 55.8009);myData.biz;55.800867;37.575726;55.800954;37.575684
160624;90752;3025;187;287;257;39;Савёловский;LINESTRING (37.575684 55.800954, 37.575351 55.801561);POINT (37.5755 55.8013);myData.biz;55.800954;37.575684;55.801561;37.575351
160625;68734;2291;142;217;194;29;Савёловский;LINESTRING (37.575351 55.801561, 37.57539 55.801585);POINT (37.5754 55.8016);myData.biz;55.801561;37.575351;55.801585;37.57539
160626;41428;1380;85;131;117;17;Савёловский;LINESTRING (37.57539 55.801585, 37.57493 55.802493);POINT (37.5752 55.802);myData.biz;55.801585;37.57539;55.802493;37.57493
160627;38616;1287;79;122;109;16;Савёловский;LINESTRING (37.57493 55.802493, 37.574282 55.803635);POINT (37.5746 55.8031);myData.biz;55.802493;37.57493;55.803635;37.574282
160628;53185;1772;110;168;150;23;Савёловский;LINESTRING (37.574282 55.803635, 37.573946 55.804168);POINT (37.5741 55.8039);myData.biz;55.803635;37.574282;55.804168;37.573946
160629;53185;1772;110;168;150;23;Савёловский;LINESTRING (37.573946 55.804168, 37.573921 55.8042);POINT (37.5739 55.8042);myData.biz;55.804168;37.573946;55.8042;37.573921
160631;46044;1534;95;145;130;19;Савёловский;LINESTRING (37.581224 55.805836, 37.581395 55.805547);POINT (37.5813 55.8057);myData.biz;55.805836;37.581224;55.805547;37.581395
160632;54136;1804;112;171;153;23;Савёловский;LINESTRING (37.581395 55.805547, 37.581415 55.805505);POINT (37.5814 55.8055);myData.biz;55.805547;37.581395;55.805505;37.581415
160633;32977;1099;68;104;93;14;Савёловский;LINESTRING (37.580741 55.805396, 37.580766 55.805355);POINT (37.5808 55.8054);myData.biz;55.805396;37.580741;55.805355;37.580766
160634;32977;1099;68;104;93;14;Савёловский;LINESTRING (37.580766 55.805355, 37.580772 55.805345);POINT (37.5808 55.8054);myData.biz;55.805355;37.580766;55.805345;37.580772
160635;111484;3716;230;353;315;48;Савёловский;LINESTRING (37.580772 55.805345, 37.580776 55.805301);POINT (37.5808 55.8053);myData.biz;55.805345;37.580772;55.805301;37.580776
160636;111484;3716;230;353;315;48;Савёловский;LINESTRING (37.580776 55.805301, 37.580746 55.805296);POINT (37.5808 55.8053);myData.biz;55.805301;37.580776;55.805296;37.580746
160637;111484;3716;230;353;315;48;Савёловский;LINESTRING (37.580746 55.805296, 37.580646 55.80528);POINT (37.5807 55.8053);myData.biz;55.805296;37.580746;55.80528;37.580646
160638;131392;4379;272;416;372;56;Савёловский;LINESTRING (37.580646 55.80528, 37.580533 55.805263);POINT (37.5806 55.8053);myData.biz;55.80528;37.580646;55.805263;37.580533
160639;97517;3250;201;308;276;42;Савёловский;LINESTRING (37.580166 55.807528, 37.580202 55.807535);POINT (37.5802 55.8075);myData.biz;55.807528;37.580166;55.807535;37.580202
160640;104022;3467;215;329;294;45;Савёловский;LINESTRING (37.564618 55.801406, 37.564789 55.801456);POINT (37.5647 55.8014);myData.biz;55.801406;37.564618;55.801456;37.564789
160641;101878;3395;210;322;288;44;Савёловский;LINESTRING (37.564789 55.801456, 37.564962 55.801511);POINT (37.5649 55.8015);myData.biz;55.801456;37.564789;55.801511;37.564962
160642;40571;1352;84;128;114;17;Савёловский;LINESTRING (37.564962 55.801511, 37.566117 55.801866);POINT (37.5655 55.8017);myData.biz;55.801511;37.564962;55.801866;37.566117
160643;39273;1309;81;124;111;17;Савёловский;LINESTRING (37.566117 55.801866, 37.567243 55.802255);POINT (37.5667 55.8021);myData.biz;55.801866;37.566117;55.802255;37.567243
160645;8966;298;18;28;25;3;Савёловский;LINESTRING (37.557085 55.802056, 37.556639 55.801886);POINT (37.5569 55.802);myData.biz;55.802056;37.557085;55.801886;37.556639
160646;11041;368;22;34;31;4;Савёловский;LINESTRING (37.561281 55.800187, 37.561656 55.800318);POINT (37.5615 55.8003);myData.biz;55.800187;37.561281;55.800318;37.561656
160647;11041;368;22;34;31;4;Савёловский;LINESTRING (37.561656 55.800318, 37.562029 55.799976);POINT (37.5618 55.8001);myData.biz;55.800318;37.561656;55.799976;37.562029
160648;6504;216;13;20;18;2;Савёловский;LINESTRING (37.562029 55.799976, 37.562454 55.800114);POINT (37.5622 55.8);myData.biz;55.799976;37.562029;55.800114;37.562454
160649;186654;6221;386;590;528;80;Савёловский;LINESTRING (37.551299 55.804731, 37.551245 55.80475);POINT (37.5513 55.8047);myData.biz;55.804731;37.551299;55.80475;37.551245
160650;85072;2835;176;269;240;36;Савёловский;LINESTRING (37.551245 55.80475, 37.550121 55.805593);POINT (37.5507 55.8052);myData.biz;55.80475;37.551245;55.805593;37.550121
160651;61086;2036;126;193;173;26;Савёловский;LINESTRING (37.550121 55.805593, 37.55021 55.805638);POINT (37.5502 55.8056);myData.biz;55.805593;37.550121;55.805638;37.55021
160652;60637;2021;125;191;171;26;Савёловский;LINESTRING (37.55021 55.805638, 37.54998 55.805772);POINT (37.5501 55.8057);myData.biz;55.805638;37.55021;55.805772;37.54998
160653;60637;2021;125;191;171;26;Савёловский;LINESTRING (37.54998 55.805772, 37.549844 55.805928);POINT (37.5499 55.8059);myData.biz;55.805772;37.54998;55.805928;37.549844
160654;4032;134;8;12;11;1;Савёловский;LINESTRING (37.549844 55.805928, 37.54963 55.806183);POINT (37.5497 55.8061);myData.biz;55.805928;37.549844;55.806183;37.54963
160655;3567;118;7;11;10;1;Савёловский;LINESTRING (37.549492 55.806357, 37.549363 55.806296);POINT (37.5494 55.8063);myData.biz;55.806357;37.549492;55.806296;37.549363
160657;16914;563;34;53;47;7;Савёловский;LINESTRING (37.562589 55.798818, 37.563096 55.798995);POINT (37.5628 55.7989);myData.biz;55.798818;37.562589;55.798995;37.563096
160658;11975;399;24;37;33;5;Савёловский;LINESTRING (37.563096 55.798995, 37.562844 55.799227);POINT (37.563 55.7991);myData.biz;55.798995;37.563096;55.799227;37.562844
160659;983;32;1;3;2;0;Савёловский;LINESTRING (37.562844 55.799227, 37.563449 55.799425);POINT (37.5631 55.7993);myData.biz;55.799227;37.562844;55.799425;37.563449
160660;983;32;1;3;2;0;Савёловский;LINESTRING (37.563449 55.799425, 37.563238 55.799632);POINT (37.5633 55.7995);myData.biz;55.799425;37.563449;55.799632;37.563238
160661;59126;1970;122;187;167;25;Савёловский;LINESTRING (37.575777 55.801632, 37.575586 55.801609);POINT (37.5757 55.8016);myData.biz;55.801632;37.575777;55.801609;37.575586
160662;62213;2073;128;196;176;26;Савёловский;LINESTRING (37.575586 55.801609, 37.57539 55.801585);POINT (37.5755 55.8016);myData.biz;55.801609;37.575586;55.801585;37.57539
160688;59450;1981;123;188;168;25;Савёловский;LINESTRING (37.57027 55.801523, 37.569813 55.801494);POINT (37.57 55.8015);myData.biz;55.801523;37.57027;55.801494;37.569813
160689;59450;1981;123;188;168;25;Савёловский;LINESTRING (37.569813 55.801494, 37.569922 55.801318);POINT (37.5699 55.8014);myData.biz;55.801494;37.569813;55.801318;37.569922
160690;59450;1981;123;188;168;25;Савёловский;LINESTRING (37.569922 55.801318, 37.570037 55.801254);POINT (37.57 55.8013);myData.biz;55.801318;37.569922;55.801254;37.570037
160693;30190;1006;62;95;85;13;Савёловский;LINESTRING (37.564377 55.802954, 37.564627 55.803063);POINT (37.5645 55.803);myData.biz;55.802954;37.564377;55.803063;37.564627
160694;69086;2302;143;218;195;29;Савёловский;LINESTRING (37.564627 55.803063, 37.564869 55.803147);POINT (37.5647 55.8031);myData.biz;55.803063;37.564627;55.803147;37.564869
160697;10620;354;21;33;30;4;Савёловский;LINESTRING (37.57192 55.791852, 37.57254 55.791881);POINT (37.5722 55.7919);myData.biz;55.791852;37.57192;55.791881;37.57254
160698;113747;3791;235;360;322;49;Савёловский;LINESTRING (37.57254 55.791881, 37.572561 55.791903);POINT (37.5726 55.7919);myData.biz;55.791881;37.57254;55.791903;37.572561
160699;113747;3791;235;360;322;49;Савёловский;LINESTRING (37.572561 55.791903, 37.572653 55.791906);POINT (37.5726 55.7919);myData.biz;55.791903;37.572561;55.791906;37.572653
160700;48493;1616;100;153;137;21;Савёловский;LINESTRING (37.572653 55.791906, 37.572597 55.79225);POINT (37.5726 55.7921);myData.biz;55.791906;37.572653;55.79225;37.572597
160701;39555;1318;81;125;112;17;Савёловский;LINESTRING (37.572597 55.79225, 37.572345 55.793232);POINT (37.5725 55.7927);myData.biz;55.79225;37.572597;55.793232;37.572345
160704;22817;760;47;72;64;9;Савёловский;LINESTRING (37.582301 55.794009, 37.582604 55.794038);POINT (37.5825 55.794);myData.biz;55.794009;37.582301;55.794038;37.582604
160705;498847;16628;1033;1579;1413;216;Савёловский;LINESTRING (37.58237 55.795381, 37.583155 55.795345);POINT (37.5828 55.7954);myData.biz;55.795381;37.58237;55.795345;37.583155
160706;499581;16652;1034;1581;1415;216;Савёловский;LINESTRING (37.583155 55.795345, 37.583769 55.795368);POINT (37.5835 55.7954);myData.biz;55.795345;37.583155;55.795368;37.583769
160707;559985;18666;1159;1773;1586;242;Савёловский;LINESTRING (37.583769 55.795368, 37.583844 55.795342);POINT (37.5838 55.7954);myData.biz;55.795368;37.583769;55.795342;37.583844
160708;559985;18666;1159;1773;1586;242;Савёловский;LINESTRING (37.583844 55.795342, 37.583849 55.795312);POINT (37.5838 55.7953);myData.biz;55.795342;37.583844;55.795312;37.583849
160709;556185;18539;1152;1761;1575;241;Савёловский;LINESTRING (37.583849 55.795312, 37.58394 55.795317);POINT (37.5839 55.7953);myData.biz;55.795312;37.583849;55.795317;37.58394
160710;556185;18539;1152;1761;1575;241;Савёловский;LINESTRING (37.58394 55.795317, 37.583947 55.795283);POINT (37.5839 55.7953);myData.biz;55.795317;37.58394;55.795283;37.583947
160711;556185;18539;1152;1761;1575;241;Савёловский;LINESTRING (37.583947 55.795283, 37.58396 55.795191);POINT (37.584 55.7952);myData.biz;55.795283;37.583947;55.795191;37.58396
160712;556185;18539;1152;1761;1575;241;Савёловский;LINESTRING (37.58396 55.795191, 37.583964 55.795164);POINT (37.584 55.7952);myData.biz;55.795191;37.58396;55.795164;37.583964
160713;576331;19211;1193;1825;1632;249;Савёловский;LINESTRING (37.583964 55.795164, 37.584694 55.79526);POINT (37.5843 55.7952);myData.biz;55.795164;37.583964;55.79526;37.584694
