Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
317049;18411;613;38;58;52;7;Южное Медведково;LINESTRING (37.644851 55.871154, 37.644896 55.870993);POINT (37.6449 55.8711);myData.biz;55.871154;37.644851;55.870993;37.644896
317050;40603;1353;84;128;115;17;Южное Медведково;LINESTRING (37.644631 55.870835, 37.644887 55.870015);POINT (37.6448 55.8704);myData.biz;55.870835;37.644631;55.870015;37.644887
317051;25081;836;51;79;71;10;Южное Медведково;LINESTRING (37.647032 55.872347, 37.647269 55.87235);POINT (37.6472 55.8723);myData.biz;55.872347;37.647032;55.87235;37.647269
317054;28238;941;58;89;79;12;Южное Медведково;LINESTRING (37.643318 55.87102, 37.643229 55.871012);POINT (37.6433 55.871);myData.biz;55.87102;37.643318;55.871012;37.643229
317056;11569;385;23;36;32;5;Южное Медведково;LINESTRING (37.644465 55.873498, 37.644832 55.873532);POINT (37.6446 55.8735);myData.biz;55.873498;37.644465;55.873532;37.644832
317057;11569;385;23;36;32;5;Южное Медведково;LINESTRING (37.644832 55.873532, 37.644803 55.873636);POINT (37.6448 55.8736);myData.biz;55.873532;37.644832;55.873636;37.644803
317058;11569;385;23;36;32;5;Южное Медведково;LINESTRING (37.644803 55.873636, 37.644445 55.873766);POINT (37.6446 55.8737);myData.biz;55.873636;37.644803;55.873766;37.644445
317059;11569;385;23;36;32;5;Южное Медведково;LINESTRING (37.644445 55.873766, 37.644406 55.87391);POINT (37.6444 55.8738);myData.biz;55.873766;37.644445;55.87391;37.644406
317060;2123;70;4;6;5;0;Южное Медведково;LINESTRING (37.639593 55.873007, 37.639975 55.873049);POINT (37.6398 55.873);myData.biz;55.873007;37.639593;55.873049;37.639975
317061;35623;1187;73;112;100;15;Южное Медведково;LINESTRING (37.639975 55.873049, 37.640104 55.873231);POINT (37.64 55.8731);myData.biz;55.873049;37.639975;55.873231;37.640104
317062;35623;1187;73;112;100;15;Южное Медведково;LINESTRING (37.640104 55.873231, 37.640095 55.873313);POINT (37.6401 55.8733);myData.biz;55.873231;37.640104;55.873313;37.640095
317063;20768;692;43;65;58;8;Южное Медведково;LINESTRING (37.640095 55.873313, 37.640545 55.873354);POINT (37.6403 55.8733);myData.biz;55.873313;37.640095;55.873354;37.640545
317064;20768;692;43;65;58;8;Южное Медведково;LINESTRING (37.640545 55.873354, 37.640322 55.87399);POINT (37.6404 55.8737);myData.biz;55.873354;37.640545;55.87399;37.640322
317065;20768;692;43;65;58;8;Южное Медведково;LINESTRING (37.640322 55.87399, 37.64007 55.87416);POINT (37.6402 55.8741);myData.biz;55.87399;37.640322;55.87416;37.64007
317066;8156;271;16;25;23;3;Южное Медведково;LINESTRING (37.632538 55.872371, 37.633246 55.872435);POINT (37.6329 55.8724);myData.biz;55.872371;37.632538;55.872435;37.633246
317067;18393;613;38;58;52;7;Южное Медведково;LINESTRING (37.632538 55.872371, 37.6321 55.872329);POINT (37.6323 55.8723);myData.biz;55.872371;37.632538;55.872329;37.6321
317071;23567;785;48;74;66;10;Южное Медведково;LINESTRING (37.653455 55.876758, 37.653466 55.876786);POINT (37.6535 55.8768);myData.biz;55.876758;37.653455;55.876786;37.653466
317074;33544;1118;69;106;95;14;Южное Медведково;LINESTRING (37.644489 55.877504, 37.644573 55.877678);POINT (37.6445 55.8776);myData.biz;55.877504;37.644489;55.877678;37.644573
317079;90088;3002;186;285;255;39;Южное Медведково;LINESTRING (37.632118 55.877254, 37.63189 55.877734);POINT (37.632 55.8775);myData.biz;55.877254;37.632118;55.877734;37.63189
317080;63056;2101;130;199;178;27;Южное Медведково;LINESTRING (37.631775 55.877741, 37.631693 55.877746);POINT (37.6317 55.8777);myData.biz;55.877741;37.631775;55.877746;37.631693
317081;63056;2101;130;199;178;27;Южное Медведково;LINESTRING (37.631693 55.877746, 37.631483 55.877713);POINT (37.6316 55.8777);myData.biz;55.877746;37.631693;55.877713;37.631483
317082;59527;1984;123;188;168;25;Южное Медведково;LINESTRING (37.631483 55.877713, 37.631297 55.877749);POINT (37.6314 55.8777);myData.biz;55.877713;37.631483;55.877749;37.631297
317083;9378;312;19;29;26;4;Южное Медведково;LINESTRING (37.631297 55.877749, 37.631255 55.877819);POINT (37.6313 55.8778);myData.biz;55.877749;37.631297;55.877819;37.631255
317084;32578;1085;67;103;92;14;Южное Медведково;LINESTRING (37.634335 55.875817, 37.634248 55.87607);POINT (37.6343 55.8759);myData.biz;55.875817;37.634335;55.87607;37.634248
317085;23969;798;49;75;67;10;Южное Медведково;LINESTRING (37.634248 55.87607, 37.634237 55.876107);POINT (37.6342 55.8761);myData.biz;55.87607;37.634248;55.876107;37.634237
317086;17104;570;35;54;48;7;Южное Медведково;LINESTRING (37.634237 55.876107, 37.63335 55.876033);POINT (37.6338 55.8761);myData.biz;55.876107;37.634237;55.876033;37.63335
317087;31178;1039;64;98;88;13;Южное Медведково;LINESTRING (37.63335 55.876033, 37.633222 55.875989);POINT (37.6333 55.876);myData.biz;55.876033;37.63335;55.875989;37.633222
317088;38133;1271;78;120;108;16;Южное Медведково;LINESTRING (37.633222 55.875989, 37.633318 55.876495);POINT (37.6333 55.8762);myData.biz;55.875989;37.633222;55.876495;37.633318
317089;33921;1130;70;107;96;14;Южное Медведково;LINESTRING (37.633318 55.876495, 37.63318 55.876517);POINT (37.6332 55.8765);myData.biz;55.876495;37.633318;55.876517;37.63318
317090;39135;1304;81;123;110;16;Южное Медведково;LINESTRING (37.63318 55.876517, 37.632749 55.876563);POINT (37.633 55.8765);myData.biz;55.876517;37.63318;55.876563;37.632749
317091;32701;1090;67;103;92;14;Южное Медведково;LINESTRING (37.632749 55.876563, 37.631973 55.876645);POINT (37.6324 55.8766);myData.biz;55.876563;37.632749;55.876645;37.631973
317092;62124;2070;128;196;175;26;Южное Медведково;LINESTRING (37.631973 55.876645, 37.631377 55.87671);POINT (37.6317 55.8767);myData.biz;55.876645;37.631973;55.87671;37.631377
317093;58595;1953;121;185;166;25;Южное Медведково;LINESTRING (37.631377 55.87671, 37.631179 55.876731);POINT (37.6313 55.8767);myData.biz;55.87671;37.631377;55.876731;37.631179
317094;58595;1953;121;185;166;25;Южное Медведково;LINESTRING (37.631179 55.876731, 37.630979 55.876773);POINT (37.6311 55.8768);myData.biz;55.876731;37.631179;55.876773;37.630979
317095;47042;1568;97;148;133;20;Южное Медведково;LINESTRING (37.630979 55.876773, 37.630918 55.876831);POINT (37.6309 55.8768);myData.biz;55.876773;37.630979;55.876831;37.630918
317096;47042;1568;97;148;133;20;Южное Медведково;LINESTRING (37.630918 55.876831, 37.631114 55.87739);POINT (37.631 55.8771);myData.biz;55.876831;37.630918;55.87739;37.631114
317097;8153;271;16;25;23;3;Южное Медведково;LINESTRING (37.62638 55.8783, 37.626677 55.878275);POINT (37.6265 55.8783);myData.biz;55.8783;37.62638;55.878275;37.626677
317098;49834;1661;103;157;141;21;Южное Медведково;LINESTRING (37.626677 55.878275, 37.626798 55.878314);POINT (37.6267 55.8783);myData.biz;55.878275;37.626677;55.878314;37.626798
317099;4937;164;10;15;13;2;Южное Медведково;LINESTRING (37.626798 55.878314, 37.626874 55.878214);POINT (37.6268 55.8783);myData.biz;55.878314;37.626798;55.878214;37.626874
317100;4937;164;10;15;13;2;Южное Медведково;LINESTRING (37.626874 55.878214, 37.626743 55.877953);POINT (37.6268 55.8781);myData.biz;55.878214;37.626874;55.877953;37.626743
317101;4937;164;10;15;13;2;Южное Медведково;LINESTRING (37.626743 55.877953, 37.626801 55.877659);POINT (37.6268 55.8778);myData.biz;55.877953;37.626743;55.877659;37.626801
317102;4937;164;10;15;13;2;Южное Медведково;LINESTRING (37.626801 55.877659, 37.626745 55.877492);POINT (37.6268 55.8776);myData.biz;55.877659;37.626801;55.877492;37.626745
317103;44897;1496;92;142;127;19;Южное Медведково;LINESTRING (37.626798 55.878314, 37.626946 55.878361);POINT (37.6269 55.8783);myData.biz;55.878314;37.626798;55.878361;37.626946
317104;44897;1496;92;142;127;19;Южное Медведково;LINESTRING (37.626946 55.878361, 37.628249 55.878222);POINT (37.6276 55.8783);myData.biz;55.878361;37.626946;55.878222;37.628249
317105;18509;616;38;58;52;8;Южное Медведково;LINESTRING (37.628249 55.878222, 37.628089 55.877785);POINT (37.6282 55.878);myData.biz;55.878222;37.628249;55.877785;37.628089
317106;13611;453;28;43;38;5;Южное Медведково;LINESTRING (37.62638 55.8783, 37.625807 55.878349);POINT (37.6261 55.8783);myData.biz;55.8783;37.62638;55.878349;37.625807
317107;19969;665;41;63;56;8;Южное Медведково;LINESTRING (37.625807 55.878349, 37.624079 55.878524);POINT (37.6249 55.8784);myData.biz;55.878349;37.625807;55.878524;37.624079
317108;50639;1687;104;160;143;21;Южное Медведково;LINESTRING (37.624079 55.878524, 37.624147 55.878765);POINT (37.6241 55.8786);myData.biz;55.878524;37.624079;55.878765;37.624147
317110;41681;1389;86;131;118;18;Южное Медведково;LINESTRING (37.626677 55.878275, 37.625807 55.878349);POINT (37.6262 55.8783);myData.biz;55.878275;37.626677;55.878349;37.625807
317111;305086;10169;631;966;864;132;Южное Медведково;LINESTRING (37.625807 55.878349, 37.624696 55.878462);POINT (37.6253 55.8784);myData.biz;55.878349;37.625807;55.878462;37.624696
317112;3298;109;6;10;9;1;Южное Медведково;LINESTRING (37.628959 55.879883, 37.627874 55.880052);POINT (37.6284 55.88);myData.biz;55.879883;37.628959;55.880052;37.627874
317113;1318;43;2;4;3;0;Южное Медведково;LINESTRING (37.629605 55.879358, 37.631288 55.879171);POINT (37.6304 55.8793);myData.biz;55.879358;37.629605;55.879171;37.631288
317114;14138;471;29;44;40;6;Южное Медведково;LINESTRING (37.634161 55.876535, 37.63445 55.876549);POINT (37.6343 55.8765);myData.biz;55.876535;37.634161;55.876549;37.63445
317115;13644;454;28;43;38;5;Южное Медведково;LINESTRING (37.63445 55.876549, 37.634493 55.876388);POINT (37.6345 55.8765);myData.biz;55.876549;37.63445;55.876388;37.634493
317116;13644;454;28;43;38;5;Южное Медведково;LINESTRING (37.634493 55.876388, 37.634517 55.876292);POINT (37.6345 55.8763);myData.biz;55.876388;37.634493;55.876292;37.634517
317117;13644;454;28;43;38;5;Южное Медведково;LINESTRING (37.634517 55.876292, 37.634504 55.87618);POINT (37.6345 55.8762);myData.biz;55.876292;37.634517;55.87618;37.634504
317118;18679;622;38;59;52;8;Южное Медведково;LINESTRING (37.634504 55.87618, 37.634421 55.876177);POINT (37.6345 55.8762);myData.biz;55.87618;37.634504;55.876177;37.634421
317119;18679;622;38;59;52;8;Южное Медведково;LINESTRING (37.634421 55.876177, 37.634248 55.87607);POINT (37.6343 55.8761);myData.biz;55.876177;37.634421;55.87607;37.634248
317120;12675;422;26;40;35;5;Южное Медведково;LINESTRING (37.634216 55.877494, 37.634766 55.877634);POINT (37.6345 55.8776);myData.biz;55.877494;37.634216;55.877634;37.634766
317121;12675;422;26;40;35;5;Южное Медведково;LINESTRING (37.634766 55.877634, 37.634847 55.877579);POINT (37.6348 55.8776);myData.biz;55.877634;37.634766;55.877579;37.634847
317123;16168;538;33;51;45;6;Южное Медведково;LINESTRING (37.631468 55.874624, 37.631466 55.874716);POINT (37.6315 55.8747);myData.biz;55.874624;37.631468;55.874716;37.631466
317124;16168;538;33;51;45;6;Южное Медведково;LINESTRING (37.631466 55.874716, 37.631359 55.874731);POINT (37.6314 55.8747);myData.biz;55.874716;37.631466;55.874731;37.631359
317125;22574;752;46;71;63;9;Южное Медведково;LINESTRING (37.631359 55.874731, 37.631542 55.87487);POINT (37.6315 55.8748);myData.biz;55.874731;37.631359;55.87487;37.631542
317126;38762;1292;80;122;109;16;Южное Медведково;LINESTRING (37.631542 55.87487, 37.631548 55.875133);POINT (37.6315 55.875);myData.biz;55.87487;37.631542;55.875133;37.631548
317127;44984;1499;93;142;127;19;Южное Медведково;LINESTRING (37.631548 55.875133, 37.631265 55.875343);POINT (37.6314 55.8752);myData.biz;55.875133;37.631548;55.875343;37.631265
317128;44984;1499;93;142;127;19;Южное Медведково;LINESTRING (37.631265 55.875343, 37.631004 55.875536);POINT (37.6311 55.8754);myData.biz;55.875343;37.631265;55.875536;37.631004
317129;44651;1488;92;141;126;19;Южное Медведково;LINESTRING (37.63081 55.875516, 37.630616 55.875496);POINT (37.6307 55.8755);myData.biz;55.875516;37.63081;55.875496;37.630616
317130;144531;4817;299;457;409;62;Южное Медведково;LINESTRING (37.630616 55.875496, 37.630657 55.875645);POINT (37.6306 55.8756);myData.biz;55.875496;37.630616;55.875645;37.630657
317131;76611;2553;158;242;217;33;Южное Медведково;LINESTRING (37.630657 55.875645, 37.630107 55.875701);POINT (37.6304 55.8757);myData.biz;55.875645;37.630657;55.875701;37.630107
317132;42164;1405;87;133;119;18;Южное Медведково;LINESTRING (37.630107 55.875701, 37.628766 55.875839);POINT (37.6294 55.8758);myData.biz;55.875701;37.630107;55.875839;37.628766
317133;35164;1172;72;111;99;15;Южное Медведково;LINESTRING (37.628766 55.875839, 37.628092 55.875904);POINT (37.6284 55.8759);myData.biz;55.875839;37.628766;55.875904;37.628092
317134;37039;1234;76;117;104;16;Южное Медведково;LINESTRING (37.628116 55.875979, 37.625799 55.876218);POINT (37.627 55.8761);myData.biz;55.875979;37.628116;55.876218;37.625799
317135;1078;35;2;3;2;0;Южное Медведково;LINESTRING (37.625799 55.876218, 37.625657 55.875805);POINT (37.6257 55.876);myData.biz;55.876218;37.625799;55.875805;37.625657
317137;37008;1233;76;117;104;16;Южное Медведково;LINESTRING (37.631461 55.874057, 37.631665 55.874059);POINT (37.6316 55.8741);myData.biz;55.874057;37.631461;55.874059;37.631665
317138;20328;677;42;64;57;8;Южное Медведково;LINESTRING (37.631665 55.874059, 37.632787 55.874051);POINT (37.6322 55.8741);myData.biz;55.874059;37.631665;55.874051;37.632787
317139;44869;1495;92;142;127;19;Южное Медведково;LINESTRING (37.632787 55.874051, 37.632724 55.873703);POINT (37.6328 55.8739);myData.biz;55.874051;37.632787;55.873703;37.632724
317140;68759;2291;142;217;194;29;Южное Медведково;LINESTRING (37.632724 55.873703, 37.633056 55.873708);POINT (37.6329 55.8737);myData.biz;55.873703;37.632724;55.873708;37.633056
317141;56700;1890;117;179;160;24;Южное Медведково;LINESTRING (37.633056 55.873708, 37.633563 55.873731);POINT (37.6333 55.8737);myData.biz;55.873708;37.633056;55.873731;37.633563
317142;66104;2203;136;209;187;28;Южное Медведково;LINESTRING (37.633563 55.873731, 37.634708 55.873764);POINT (37.6341 55.8737);myData.biz;55.873731;37.633563;55.873764;37.634708
317143;22077;735;45;69;62;9;Южное Медведково;LINESTRING (37.633056 55.873708, 37.633217 55.872919);POINT (37.6331 55.8733);myData.biz;55.873708;37.633056;55.872919;37.633217
317144;4225;140;8;13;11;1;Южное Медведково;LINESTRING (37.633217 55.872919, 37.633617 55.872753);POINT (37.6334 55.8728);myData.biz;55.872919;37.633217;55.872753;37.633617
317145;19220;640;39;60;54;8;Южное Медведково;LINESTRING (37.631548 55.875133, 37.632058 55.875136);POINT (37.6318 55.8751);myData.biz;55.875133;37.631548;55.875136;37.632058
317146;828;27;1;2;2;0;Южное Медведково;LINESTRING (37.632058 55.875136, 37.632057 55.875406);POINT (37.6321 55.8753);myData.biz;55.875136;37.632058;55.875406;37.632057
317147;828;27;1;2;2;0;Южное Медведково;LINESTRING (37.632057 55.875406, 37.632313 55.875435);POINT (37.6322 55.8754);myData.biz;55.875406;37.632057;55.875435;37.632313
317148;828;27;1;2;2;0;Южное Медведково;LINESTRING (37.632313 55.875435, 37.632244 55.875661);POINT (37.6323 55.8755);myData.biz;55.875435;37.632313;55.875661;37.632244
317149;31157;1038;64;98;88;13;Южное Медведково;LINESTRING (37.63081 55.875516, 37.631091 55.876536);POINT (37.631 55.876);myData.biz;55.875516;37.63081;55.876536;37.631091
317150;31157;1038;64;98;88;13;Южное Медведково;LINESTRING (37.631091 55.876536, 37.631127 55.876666);POINT (37.6311 55.8766);myData.biz;55.876536;37.631091;55.876666;37.631127
317151;31157;1038;64;98;88;13;Южное Медведково;LINESTRING (37.631127 55.876666, 37.630979 55.876773);POINT (37.6311 55.8767);myData.biz;55.876666;37.631127;55.876773;37.630979
